transaction_id,customer_id,id_tiempo,id_geografia,id_pago,id_envio,quantity,total_amount,shipping_cost,monto_total_con_envio
TXN_283630,CUST_64448,2649,,6,3,1,41.02,13.49,54.510000000000005
TXN_521701,CUST_52677,2650,,1,3,4,658.37,14.18,672.55
TXN_866743,CUST_59761,2651,,6,4,9,227.14,14.35,241.48999999999998
TXN_861370,CUST_65321,2652,,2,2,1,149.04,6.39,155.42999999999998
TXN_361540,CUST_58721,2653,,4,2,4,377.27,15.83,393.09999999999997
TXN_545630,CUST_56962,2654,,3,1,3,486.63,8.34,494.96999999999997
TXN_764397,CUST_92944,2655,,1,3,3,689.54,16.75,706.29
TXN_240635,CUST_64445,2656,,1,3,3,470.29,18.22,488.51
TXN_759659,CUST_15288,2657,,4,2,4,868.97,5.6,874.57
TXN_180532,CUST_42687,2658,,1,3,2,461.52,5.62,467.14
TXN_429779,CUST_60178,2659,,3,3,16,808.25,10.53,818.78
TXN_852148,CUST_67057,2660,,4,2,3,145.42,17.74,163.16
TXN_611500,CUST_60219,2661,,2,2,1,103.64,17.31,120.95
TXN_536155,CUST_53853,2662,,2,3,3,469.26,24.13,493.39
TXN_710653,CUST_69682,2663,,4,2,3,169.82,24.31,194.13
TXN_970828,CUST_68139,2664,,3,3,4,497.61,22.27,519.88
TXN_327058,CUST_83662,2665,,3,2,2,165.89,11.36,177.25
TXN_475196,CUST_20315,2666,,2,2,4,105.5,15.47,120.97
TXN_167016,CUST_50549,2667,,1,1,3,598.0,21.94,619.94
TXN_202243,CUST_14163,2668,,3,3,2,550.57,23.37,573.94
TXN_747046,CUST_33189,2669,,2,3,2,198.32,11.18,209.5
TXN_968028,CUST_30279,2670,,5,3,12,668.61,21.54,690.15
TXN_670866,CUST_11479,2671,,6,3,1,59.33,10.89,70.22
TXN_129165,CUST_54902,2672,,2,2,2,386.41,16.37,402.78000000000003
TXN_769617,CUST_43338,2673,,6,4,3,168.18,9.94,178.12
TXN_275802,CUST_45988,2674,,3,3,19,1163.24,24.15,1187.39
TXN_602027,CUST_48858,2675,,2,4,18,736.36,7.24,743.6
TXN_771124,CUST_53856,2676,,1,2,1,71.16,7.91,79.07
TXN_441235,CUST_24236,2677,,3,3,4,614.26,13.98,628.24
TXN_353118,CUST_32245,2678,,1,2,2,175.35,14.53,189.88
TXN_333089,CUST_14102,2679,,4,3,4,1119.49,23.18,1142.67
TXN_403462,CUST_72934,2680,,4,3,3,596.39,16.51,612.9
TXN_964845,CUST_93202,2681,,4,2,1,257.47,11.79,269.26000000000005
TXN_507539,CUST_61248,2682,,5,3,4,321.44,15.82,337.26
TXN_181113,CUST_74157,2683,,5,4,19,417.58,16.76,434.34
TXN_683464,CUST_21465,2684,,1,3,2,401.49,17.66,419.15000000000003
TXN_521753,CUST_89734,2685,,1,3,4,645.77,15.01,660.78
TXN_912316,CUST_71048,2686,,2,4,10,245.35,18.16,263.51
TXN_229468,CUST_76470,2687,,2,1,2,505.59,11.04,516.63
TXN_997258,CUST_57050,2688,,1,2,4,873.38,10.83,884.21
TXN_257269,CUST_60060,2689,,1,1,4,669.8,10.3,680.0999999999999
TXN_156965,CUST_64575,2690,,3,3,4,435.56,16.15,451.71
TXN_517862,CUST_24153,2691,,1,1,3,663.21,22.36,685.57
TXN_121651,CUST_78520,2692,,2,2,4,980.6,23.43,1004.03
TXN_729920,CUST_76292,2693,,3,4,10,445.55,9.61,455.16
TXN_265579,CUST_31532,2694,,4,1,4,1112.73,17.89,1130.6200000000001
TXN_595033,CUST_45219,2695,,4,2,4,1182.0,9.22,1191.22
TXN_663667,CUST_78303,2696,,2,1,4,1160.44,9.28,1169.72
TXN_475537,CUST_99769,2697,,2,2,3,579.94,20.21,600.1500000000001
TXN_149131,CUST_35046,2698,,4,2,4,574.74,22.76,597.5
TXN_618310,CUST_38537,2699,,5,4,12,236.86,17.31,254.17000000000002
TXN_696486,CUST_89068,2700,,1,2,1,47.71,7.49,55.2
TXN_400690,CUST_51769,2701,,4,2,4,821.34,6.15,827.49
TXN_247875,CUST_75667,2702,,2,3,2,366.91,23.82,390.73
TXN_300551,CUST_89256,2703,,1,1,3,463.78,15.78,479.55999999999995
TXN_825458,CUST_12565,2704,,5,4,15,971.08,23.67,994.75
TXN_454533,CUST_32742,2705,,3,3,13,1131.98,10.24,1142.22
TXN_161277,CUST_28556,2706,,3,2,1,107.61,20.24,127.85
TXN_890029,CUST_18375,2707,,2,3,4,121.28,19.78,141.06
TXN_645301,CUST_92544,2708,,4,3,1,70.17,15.1,85.27
TXN_550196,CUST_92030,2709,,2,4,13,360.74,21.24,381.98
TXN_471481,CUST_49154,2710,,4,2,4,390.55,24.42,414.97
TXN_588850,CUST_91569,2711,,1,2,3,554.6,9.28,563.88
TXN_536046,CUST_73646,2712,,3,3,2,479.89,5.63,485.52
TXN_823437,CUST_22453,2713,,3,1,3,180.55,20.95,201.5
TXN_551435,CUST_17302,2714,,5,4,11,990.13,19.45,1009.58
TXN_298644,CUST_47120,2715,,5,4,9,857.93,11.18,869.1099999999999
TXN_713232,CUST_15062,2716,,3,3,3,814.25,23.32,837.57
TXN_747849,CUST_28887,2717,,1,2,4,538.37,17.12,555.49
TXN_428435,CUST_12056,2718,,3,3,13,1044.11,9.05,1053.1599999999999
TXN_709625,CUST_89245,2719,,2,3,15,335.74,5.68,341.42
TXN_372891,CUST_70150,2720,,6,4,19,456.5,23.26,479.76
TXN_447025,CUST_56494,2721,,6,3,14,185.44,21.52,206.96
TXN_733598,CUST_15020,2722,,2,2,1,199.69,9.74,209.43
TXN_399578,CUST_68198,2723,,3,2,3,850.56,12.99,863.55
TXN_368056,CUST_88757,2724,,3,4,6,34.01,10.42,44.43
TXN_963232,CUST_21667,2725,,4,1,2,558.21,15.53,573.74
TXN_194090,CUST_70956,2726,,2,2,3,546.21,14.8,561.01
TXN_927200,CUST_99771,2727,,1,2,4,925.24,12.24,937.48
TXN_780656,CUST_77339,2728,,3,2,4,892.31,21.76,914.0699999999999
TXN_227365,CUST_64154,2729,,4,2,4,1126.84,17.54,1144.3799999999999
TXN_262643,CUST_74805,2730,,2,2,3,195.05,10.75,205.8
TXN_431987,CUST_25387,2731,,3,3,2,566.65,18.84,585.49
TXN_732485,CUST_54333,2732,,4,1,1,59.19,12.82,72.00999999999999
TXN_107590,CUST_86989,2733,,3,3,12,66.87,14.23,81.10000000000001
TXN_186635,CUST_46859,2734,,2,4,19,1406.75,23.77,1430.52
TXN_210539,CUST_61722,2735,,4,3,1,295.25,13.72,308.97
TXN_863905,CUST_55095,2736,,2,4,1,89.79,10.44,100.23
TXN_234004,CUST_18877,2737,,4,3,4,538.88,8.78,547.66
TXN_332628,CUST_55078,2738,,6,4,16,391.64,20.66,412.3
TXN_147339,CUST_17126,2739,,4,1,3,744.32,10.87,755.19
TXN_265815,CUST_71024,2740,,3,3,16,643.44,13.5,656.94
TXN_597813,CUST_72974,2741,,6,3,4,236.52,5.4,241.92000000000002
TXN_265302,CUST_49459,2742,,6,3,4,309.91,7.72,317.63000000000005
TXN_725085,CUST_89364,2743,,1,2,4,456.62,19.57,476.19
TXN_932846,CUST_22901,2744,,2,3,2,181.68,22.64,204.32
TXN_431299,CUST_21970,2745,,3,3,8,149.55,16.77,166.32000000000002
TXN_133842,CUST_99435,2746,,3,1,1,81.9,21.46,103.36000000000001
TXN_786490,CUST_17783,2747,,1,2,4,959.33,16.4,975.73
TXN_661225,CUST_68672,2748,,3,1,3,161.99,21.71,183.70000000000002
TXN_297100,CUST_43790,2749,,1,1,2,224.98,20.44,245.42
TXN_781422,CUST_81950,2750,,1,2,2,253.98,5.91,259.89
TXN_406580,CUST_72143,2751,,1,2,4,740.29,19.74,760.03
TXN_820154,CUST_13243,2752,,2,3,1,25.37,10.58,35.95
TXN_162437,CUST_72693,2753,,2,3,2,94.25,19.16,113.41
TXN_841529,CUST_92272,2754,,2,1,3,224.51,8.04,232.54999999999998
TXN_401462,CUST_77211,2755,,4,1,1,193.11,5.71,198.82000000000002
TXN_484480,CUST_66897,2756,,1,3,1,31.42,12.83,44.25
TXN_609408,CUST_39607,2757,,4,3,3,158.26,15.71,173.97
TXN_307584,CUST_94953,2758,,1,1,4,927.92,5.98,933.9
TXN_630466,CUST_47216,2759,,4,3,1,273.16,7.69,280.85
TXN_590608,CUST_41208,2760,,5,3,14,578.2,11.71,589.9100000000001
TXN_859603,CUST_98507,2761,,3,4,9,46.84,17.47,64.31
TXN_233666,CUST_75960,2762,,3,2,3,710.57,21.78,732.35
TXN_605833,CUST_42491,2763,,4,3,1,102.63,11.94,114.57
TXN_109962,CUST_63977,2764,,6,4,10,262.36,7.61,269.97
TXN_602416,CUST_60479,2765,,2,3,4,332.28,12.24,344.52
TXN_174662,CUST_24901,2766,,1,2,4,662.55,8.56,671.1099999999999
TXN_628924,CUST_85458,2767,,6,4,2,19.75,12.69,32.44
TXN_893842,CUST_52410,2768,,2,3,1,252.83,22.32,275.15000000000003
TXN_449154,CUST_65490,2769,,2,4,12,927.25,11.37,938.62
TXN_327268,CUST_15643,2770,,3,2,1,39.61,8.3,47.91
TXN_665432,CUST_81724,2771,,2,2,2,516.72,11.66,528.38
TXN_636131,CUST_59924,2772,,4,3,2,234.94,22.71,257.65
TXN_303465,CUST_98743,2773,,4,2,1,204.7,15.47,220.17
TXN_644050,CUST_76384,2774,,2,4,19,1638.85,7.13,1645.98
TXN_287226,CUST_97037,2775,,1,3,3,669.46,20.21,689.6700000000001
TXN_805204,CUST_23490,2776,,3,2,3,257.86,5.22,263.08000000000004
TXN_402759,CUST_98636,2777,,5,4,12,151.89,19.26,171.14999999999998
TXN_174237,CUST_80992,2778,,2,4,7,619.12,17.48,636.6
TXN_508769,CUST_53465,2779,,6,4,5,323.53,5.25,328.78
TXN_450097,CUST_95869,2780,,3,1,3,359.52,7.9,367.41999999999996
TXN_885389,CUST_86098,2781,,1,2,1,153.29,24.43,177.72
TXN_856386,CUST_93325,2782,,3,4,3,105.25,20.99,126.24
TXN_926188,CUST_26924,2783,,6,4,8,329.6,11.2,340.8
TXN_547132,CUST_27295,2784,,1,3,3,722.48,13.44,735.9200000000001
TXN_703263,CUST_63607,2785,,5,3,1,76.27,8.58,84.85
TXN_547626,CUST_76638,2786,,2,2,4,222.71,10.33,233.04000000000002
TXN_848516,CUST_19239,2787,,4,1,2,581.18,8.88,590.06
TXN_887160,CUST_33704,2788,,4,1,1,168.66,13.52,182.18
TXN_125723,CUST_52595,2789,,3,4,8,725.8,8.38,734.18
TXN_674899,CUST_50142,2790,,2,1,3,325.95,10.94,336.89
TXN_886968,CUST_42786,2791,,1,2,3,266.82,22.39,289.21
TXN_379132,CUST_45029,2792,,3,2,2,261.16,15.73,276.89000000000004
TXN_975075,CUST_89028,2793,,3,2,3,806.7,11.27,817.97
TXN_517075,CUST_59759,2794,,1,3,1,294.03,13.48,307.51
TXN_680653,CUST_55046,2795,,1,1,4,827.85,11.57,839.4200000000001
TXN_805571,CUST_60610,2796,,1,2,4,769.81,6.2,776.01
TXN_459464,CUST_13960,2797,,4,1,1,293.12,22.23,315.35
TXN_919808,CUST_89497,2798,,2,1,4,800.17,7.63,807.8
TXN_435847,CUST_29287,2799,,3,2,1,210.6,19.46,230.06
TXN_511390,CUST_71962,2800,,3,2,2,260.7,14.95,275.65
TXN_453280,CUST_69012,2801,,2,1,1,161.03,8.05,169.08
TXN_742051,CUST_92482,2802,,3,2,2,100.92,15.28,116.2
TXN_127265,CUST_89298,2803,,1,2,1,144.03,5.76,149.79
TXN_181550,CUST_66442,2804,,4,2,2,593.06,8.23,601.29
TXN_981666,CUST_32316,2805,,2,1,4,153.69,9.95,163.64
TXN_191416,CUST_67149,2806,,5,3,1,63.21,18.73,81.94
TXN_385029,CUST_16010,2807,,2,4,1,84.69,14.66,99.35
TXN_122639,CUST_19964,2808,,6,3,18,267.46,14.32,281.78
TXN_496944,CUST_50530,2809,,4,2,3,184.25,13.96,198.21
TXN_768126,CUST_81463,2810,,1,1,4,586.4,11.74,598.14
TXN_569821,CUST_44985,2811,,2,1,4,164.86,21.7,186.56
TXN_757183,CUST_69061,2812,,3,2,2,380.45,5.17,385.62
TXN_951485,CUST_90579,2813,,2,4,9,304.51,17.72,322.23
TXN_324846,CUST_45184,2814,,2,3,4,602.09,12.65,614.74
TXN_562781,CUST_38389,2815,,3,3,17,861.85,22.64,884.49
TXN_806711,CUST_66334,2816,,2,3,12,1137.49,17.85,1155.34
TXN_124527,CUST_23369,2817,,1,2,2,124.45,11.61,136.06
TXN_423354,CUST_50221,2818,,6,4,5,290.95,16.32,307.27
TXN_260162,CUST_49236,2819,,2,1,1,255.67,15.17,270.84
TXN_785024,CUST_52486,2820,,3,1,3,134.3,17.93,152.23000000000002
TXN_326520,CUST_42361,2821,,3,2,2,564.9,8.2,573.1
TXN_697817,CUST_54880,2822,,6,4,18,375.32,9.9,385.21999999999997
TXN_122642,CUST_33793,2823,,2,1,3,97.54,18.44,115.98
TXN_982753,CUST_43782,2824,,6,4,11,202.54,11.06,213.6
TXN_819173,CUST_43487,2825,,1,2,2,54.98,18.47,73.44999999999999
TXN_890050,CUST_85660,2826,,2,4,3,231.64,14.39,246.02999999999997
TXN_204207,CUST_11086,2827,,1,3,3,703.13,20.2,723.33
TXN_393797,CUST_31972,2828,,3,3,3,658.65,11.52,670.17
TXN_712385,CUST_28603,2829,,3,1,1,211.7,22.42,234.12
TXN_797053,CUST_85270,2830,,3,3,3,358.78,15.29,374.07
TXN_634220,CUST_14708,2831,,2,2,2,556.25,22.1,578.35
TXN_561060,CUST_37257,2832,,3,3,2,129.32,18.71,148.03
TXN_436454,CUST_92353,2833,,4,2,3,418.34,24.19,442.53
TXN_582661,CUST_56103,2834,,3,1,1,184.77,16.72,201.49
TXN_183797,CUST_53608,2835,,2,2,3,418.27,19.47,437.74
TXN_265739,CUST_41639,2836,,1,3,2,295.54,9.05,304.59000000000003
TXN_579626,CUST_90810,2837,,2,2,2,79.08,7.43,86.50999999999999
TXN_512105,CUST_37616,2838,,5,4,4,197.19,14.61,211.8
TXN_503253,CUST_29234,2839,,5,4,16,964.13,22.85,986.98
TXN_988340,CUST_67041,2840,,1,2,4,998.03,17.8,1015.8299999999999
TXN_455299,CUST_19647,2841,,3,2,2,455.18,13.28,468.46
TXN_515099,CUST_18709,2842,,2,1,4,885.42,21.55,906.9699999999999
TXN_181996,CUST_94652,2843,,2,1,4,993.4,10.88,1004.28
TXN_792452,CUST_54827,2844,,1,1,4,331.6,21.89,353.49
TXN_560329,CUST_13839,2845,,6,3,1,77.45,8.8,86.25
TXN_803095,CUST_43547,2846,,6,3,12,98.46,21.17,119.63
TXN_659242,CUST_58061,2847,,2,1,2,397.06,21.41,418.47
TXN_796945,CUST_46481,2848,,2,1,2,145.69,9.08,154.77
TXN_551711,CUST_99861,2849,,1,3,4,657.34,24.9,682.24
TXN_978415,CUST_21957,2850,,3,3,4,132.9,19.59,152.49
TXN_779915,CUST_14938,2851,,1,2,1,264.31,13.12,277.43
TXN_747524,CUST_77835,2852,,2,3,3,71.07,24.57,95.63999999999999
TXN_767957,CUST_18520,2853,,1,3,2,382.02,21.07,403.09
TXN_289100,CUST_12474,2854,,1,3,4,492.89,17.8,510.69
TXN_815444,CUST_98012,2855,,4,2,3,637.81,8.13,645.9399999999999
TXN_891936,CUST_37881,2856,,1,2,2,195.2,15.6,210.79999999999998
TXN_640822,CUST_40536,2857,,4,1,3,796.3,13.59,809.89
TXN_741685,CUST_18796,2858,,6,4,5,334.95,22.36,357.31
TXN_719453,CUST_61839,2859,,4,3,2,448.39,10.31,458.7
TXN_788719,CUST_53054,2860,,1,3,2,303.32,22.06,325.38
TXN_316804,CUST_19344,2861,,3,2,3,155.38,20.39,175.76999999999998
TXN_659132,CUST_34131,2862,,1,3,1,123.81,19.71,143.52
TXN_165654,CUST_70833,2863,,3,1,4,423.02,6.33,429.34999999999997
TXN_670062,CUST_23142,2864,,4,3,3,833.34,5.81,839.15
TXN_182844,CUST_73606,2865,,1,1,1,167.59,11.2,178.79
TXN_475329,CUST_68470,2866,,6,4,3,53.2,9.21,62.410000000000004
TXN_917898,CUST_13378,2867,,3,3,12,952.53,19.5,972.03
TXN_202944,CUST_58165,2868,,2,1,1,115.4,23.82,139.22
TXN_699421,CUST_45271,2869,,3,4,14,405.95,23.37,429.32
TXN_336166,CUST_88379,2870,,6,4,19,1624.19,11.97,1636.16
TXN_969356,CUST_79235,2871,,6,3,3,287.6,13.62,301.22
TXN_581411,CUST_23487,2872,,3,2,4,158.73,22.96,181.69
TXN_333769,CUST_73203,2873,,4,1,3,322.34,18.11,340.45
TXN_265374,CUST_46372,2874,,2,2,2,414.4,13.44,427.84
TXN_459400,CUST_30699,2875,,4,1,1,65.91,19.13,85.03999999999999
TXN_913709,CUST_40917,2876,,1,3,4,1140.14,15.19,1155.3300000000002
TXN_752006,CUST_29798,2877,,3,1,4,933.83,6.33,940.1600000000001
TXN_526602,CUST_26980,2878,,4,2,1,243.25,7.1,250.35
TXN_974040,CUST_93179,2879,,4,1,1,210.81,16.69,227.5
TXN_143555,CUST_14379,2880,,6,4,8,298.85,24.71,323.56
TXN_397238,CUST_27110,2881,,2,3,2,188.61,21.05,209.66000000000003
TXN_584891,CUST_69361,2882,,2,3,11,140.33,7.67,148.0
TXN_655781,CUST_86044,2883,,4,1,4,364.71,10.97,375.68
TXN_224914,CUST_74702,2884,,3,4,14,1380.95,7.0,1387.95
TXN_615752,CUST_53528,2885,,4,1,4,1150.59,21.15,1171.74
TXN_859787,CUST_12333,2886,,2,1,1,213.59,6.54,220.13
TXN_221512,CUST_20223,2887,,2,2,3,511.73,16.95,528.6800000000001
TXN_514035,CUST_96552,2888,,3,3,1,157.87,20.6,178.47
TXN_363464,CUST_42897,2889,,3,4,4,162.3,24.92,187.22000000000003
TXN_391090,CUST_31760,2890,,4,3,2,295.23,9.91,305.14000000000004
TXN_880352,CUST_92912,2891,,3,2,1,80.71,21.31,102.02
TXN_347830,CUST_42688,2892,,6,3,6,212.13,23.8,235.93
TXN_585156,CUST_21550,2893,,3,2,1,179.47,11.46,190.93
TXN_148703,CUST_39689,2894,,3,4,18,758.83,15.79,774.62
TXN_616051,CUST_83776,2895,,1,1,3,432.47,17.8,450.27000000000004
TXN_925301,CUST_79562,2896,,3,3,4,409.23,9.13,418.36
TXN_873091,CUST_79767,2897,,3,4,9,274.82,12.0,286.82
TXN_861758,CUST_66623,2898,,5,3,11,87.44,24.59,112.03
TXN_182364,CUST_19303,2899,,1,1,1,236.18,13.15,249.33
TXN_116932,CUST_42752,2900,,1,2,1,206.69,10.34,217.03
TXN_329892,CUST_31485,2901,,3,1,3,525.38,5.87,531.25
TXN_184984,CUST_63383,2902,,6,3,14,711.43,7.65,719.0799999999999
TXN_915533,CUST_54305,2903,,5,4,4,279.18,15.5,294.68
TXN_695758,CUST_12084,2904,,5,4,11,418.38,10.06,428.44
TXN_982610,CUST_53722,2905,,3,1,3,149.81,15.12,164.93
TXN_618478,CUST_42880,2906,,4,2,1,151.37,5.09,156.46
TXN_908236,CUST_49903,2907,,1,1,1,181.57,10.21,191.78
TXN_288429,CUST_15717,2908,,3,3,2,367.07,9.82,376.89
TXN_133499,CUST_40161,2909,,4,2,1,82.18,11.83,94.01
TXN_167741,CUST_56794,2910,,3,1,1,255.22,7.16,262.38
TXN_571306,CUST_30557,2911,,1,3,3,536.57,8.95,545.5200000000001
TXN_340021,CUST_91299,2912,,2,3,3,724.85,20.31,745.16
TXN_478288,CUST_43857,2913,,3,2,1,56.77,19.06,75.83
TXN_144197,CUST_41219,2914,,3,4,14,939.21,7.95,947.1600000000001
TXN_487502,CUST_68112,2915,,3,3,4,392.44,10.99,403.43
TXN_378712,CUST_31382,2916,,2,3,3,113.61,20.8,134.41
TXN_866069,CUST_23163,2917,,2,1,4,244.18,7.1,251.28
TXN_455289,CUST_94610,2918,,4,3,1,206.93,11.41,218.34
TXN_430562,CUST_50510,2919,,5,3,15,428.19,17.33,445.52
TXN_199414,CUST_32831,2920,,1,3,1,236.2,13.15,249.35
TXN_593139,CUST_91779,2921,,4,1,2,516.7,7.41,524.11
TXN_855678,CUST_61087,2922,,2,3,16,648.09,10.26,658.35
TXN_128259,CUST_50334,2923,,2,1,1,278.24,16.45,294.69
TXN_510586,CUST_94280,2924,,1,2,3,783.21,8.94,792.1500000000001
TXN_644116,CUST_62552,2925,,4,3,1,156.33,23.61,179.94
TXN_283626,CUST_24976,2926,,3,3,3,159.94,15.34,175.28
TXN_583601,CUST_16723,2927,,3,2,1,150.08,10.28,160.36
TXN_229928,CUST_88924,2928,,4,1,1,103.47,22.77,126.24
TXN_762322,CUST_74985,2929,,4,2,1,242.95,5.82,248.76999999999998
TXN_308871,CUST_93035,2930,,1,2,3,845.8,18.35,864.15
TXN_118743,CUST_21639,2931,,4,2,1,79.26,20.36,99.62
TXN_281244,CUST_97428,2932,,3,3,3,476.53,24.13,500.65999999999997
TXN_266491,CUST_89056,2933,,3,4,11,837.72,22.23,859.95
TXN_204984,CUST_43571,2934,,1,2,4,284.16,17.39,301.55
TXN_652924,CUST_68540,2935,,3,1,1,55.88,20.08,75.96000000000001
TXN_535880,CUST_60574,2936,,2,3,3,232.97,13.02,245.99
TXN_678210,CUST_76596,2937,,3,4,5,415.8,8.88,424.68
TXN_550104,CUST_48588,2938,,1,1,3,690.09,19.75,709.84
TXN_538124,CUST_57468,2939,,4,2,3,652.46,21.7,674.1600000000001
TXN_241553,CUST_43737,2940,,3,1,2,425.23,15.57,440.8
TXN_477205,CUST_91606,2941,,4,3,2,167.16,19.49,186.65
TXN_642001,CUST_70718,2942,,2,3,2,441.78,10.63,452.40999999999997
TXN_122624,CUST_23919,2943,,1,1,1,98.76,21.25,120.01
TXN_618626,CUST_69526,2944,,4,2,1,292.64,23.42,316.06
TXN_186463,CUST_43033,2945,,4,3,1,154.96,20.0,174.96
TXN_678857,CUST_12243,2946,,2,3,2,119.96,11.47,131.43
TXN_252640,CUST_46553,2947,,3,1,4,979.44,7.23,986.6700000000001
TXN_235899,CUST_48130,2948,,4,1,2,265.06,11.8,276.86
TXN_233365,CUST_83537,2949,,1,1,2,84.44,7.43,91.87
TXN_883777,CUST_11757,2950,,2,2,1,282.84,19.9,302.73999999999995
TXN_842856,CUST_27764,2951,,1,1,4,863.25,8.99,872.24
TXN_847094,CUST_22266,2952,,1,3,4,659.63,8.47,668.1
TXN_498295,CUST_37126,2953,,2,2,3,788.77,18.78,807.55
TXN_152218,CUST_36498,2954,,3,1,1,170.31,16.37,186.68
TXN_960686,CUST_66987,2955,,1,3,1,259.72,5.27,264.99
TXN_713439,CUST_35410,2956,,4,1,2,464.09,8.51,472.59999999999997
TXN_682696,CUST_46559,2957,,1,3,3,318.32,11.86,330.18
TXN_216026,CUST_96911,2958,,4,2,1,211.71,15.85,227.56
TXN_281766,CUST_45271,2959,,2,4,11,717.22,20.27,737.49
TXN_342337,CUST_89501,2960,,4,1,1,149.23,13.76,162.98999999999998
TXN_651614,CUST_81991,2961,,2,2,1,148.44,11.21,159.65
TXN_692384,CUST_47951,2962,,3,3,8,629.67,10.8,640.4699999999999
TXN_307960,CUST_13663,2963,,5,4,14,642.83,6.55,649.38
TXN_825207,CUST_74822,2964,,3,3,3,131.4,11.36,142.76
TXN_956753,CUST_30360,2965,,1,1,2,541.6,8.39,549.99
TXN_915664,CUST_86076,2966,,3,1,4,126.44,17.88,144.32
TXN_297848,CUST_35029,2967,,6,4,17,644.29,24.09,668.38
TXN_649495,CUST_82550,2968,,2,1,4,999.94,18.17,1018.11
TXN_190628,CUST_69363,2969,,3,1,3,459.27,18.72,477.99
TXN_823878,CUST_54961,2970,,1,3,1,238.81,11.4,250.21
TXN_214878,CUST_58573,2971,,2,1,1,213.02,12.91,225.93
TXN_516212,CUST_19740,2972,,2,1,4,597.98,18.72,616.7
TXN_796666,CUST_31773,2973,,2,1,2,250.71,21.53,272.24
TXN_753366,CUST_68874,2974,,3,1,1,83.41,9.12,92.53
TXN_778969,CUST_96662,2975,,2,1,4,575.06,9.38,584.4399999999999
TXN_934210,CUST_97164,2976,,3,1,3,725.52,7.83,733.35
TXN_826145,CUST_32969,2977,,6,4,5,149.92,11.58,161.5
TXN_927582,CUST_79031,2978,,3,1,2,552.47,13.22,565.69
TXN_879079,CUST_72149,2979,,3,4,9,445.71,11.41,457.12
TXN_175641,CUST_45776,2980,,4,1,4,309.52,21.51,331.03
TXN_878406,CUST_78227,2981,,3,1,3,124.38,13.72,138.1
TXN_739540,CUST_23970,2982,,5,3,1,22.44,21.37,43.81
TXN_115926,CUST_29976,2983,,4,1,3,673.12,8.31,681.43
TXN_928826,CUST_62082,2984,,3,3,4,189.11,15.12,204.23000000000002
TXN_475488,CUST_21207,2985,,1,1,3,823.22,17.44,840.6600000000001
TXN_347106,CUST_43611,2986,,6,3,4,150.99,9.24,160.23000000000002
TXN_949753,CUST_24436,2987,,2,2,3,178.61,14.58,193.19000000000003
TXN_275207,CUST_95739,2988,,2,2,1,97.9,12.66,110.56
TXN_188345,CUST_20990,2989,,3,2,1,77.87,15.31,93.18
TXN_551621,CUST_35661,2990,,5,4,10,723.98,15.35,739.33
TXN_308830,CUST_81862,2991,,2,2,2,548.17,21.46,569.63
TXN_878574,CUST_91292,2992,,3,2,1,221.97,5.71,227.68
TXN_773207,CUST_31364,2993,,4,3,2,222.25,23.92,246.17000000000002
TXN_877589,CUST_36361,2994,,4,2,2,265.08,18.75,283.83
TXN_531521,CUST_97839,2995,,2,3,4,1067.52,20.52,1088.04
TXN_871091,CUST_24811,2996,,1,1,3,185.98,12.28,198.26
TXN_962121,CUST_83828,2997,,4,1,3,308.96,14.92,323.88
TXN_816757,CUST_66695,2998,,4,2,4,625.47,5.49,630.96
TXN_116346,CUST_87035,2999,,4,1,1,227.47,22.22,249.69
TXN_110910,CUST_47783,3000,,2,2,2,54.9,17.03,71.93
